id,name,city,dept,score
10575,S06526,Bhopal,ME,75
10538,S06527,Nagpur,CE,88
10501,S06528,Delhi,CSE,50
10464,S06529,Pune,EEE,63
10427,S06530,Mumbai,ME,76
10390,S06531,Jaipur,CE,89
10353,S06532,Noida,CSE,51
10316,S06533,Indore,EEE,64
10279,S06534,Bhopal,ME,77
10242,S06535,Nagpur,CE,90
10205,S06536,Delhi,CSE,52
10168,S06537,Pune,EEE,65
10131,S06538,Mumbai,ME,78
10094,S06539,Jaipur,CE,91
10057,S06540,Noida,CSE,53
10020,S06541,Indore,EEE,66
9983,S06542,Bhopal,ME,79
9946,S06543,Nagpur,CE,92
9909,S06544,Delhi,CSE,54
9872,S06545,Pune,EEE,67
9835,S06546,Mumbai,ME,80
9798,S06547,Jaipur,CE,93
9761,S06548,Noida,CSE,55
9724,S06549,Indore,EEE,68
9687,S06550,Bhopal,ME,81
9650,S06551,Nagpur,CE,94
9613,S06552,Delhi,CSE,56
9576,S06553,Pune,EEE,69
9539,S06554,Mumbai,ME,82
9502,S06555,Jaipur,CE,95
9465,S06556,Noida,CSE,57
9428,S06557,Indore,EEE,70
9391,S06558,Bhopal,ME,83
9354,S06559,Nagpur,CE,96
9317,S06560,Delhi,CSE,58
9280,S06561,Pune,EEE,71
9243,S06562,Mumbai,ME,84
9206,S06563,Jaipur,CE,97
9169,S06564,Noida,CSE,59
9132,S06565,Indore,EEE,72
9095,S06566,Bhopal,ME,85
9058,S06567,Nagpur,CE,98
9021,S06568,Delhi,CSE,60
8984,S06569,Pune,EEE,73
8947,S06570,Mumbai,ME,86
8910,S06571,Jaipur,CE,99
8873,S06572,Noida,CSE,61
8836,S06573,Indore,EEE,74
8799,S06574,Bhopal,ME,87
8762,S06575,Nagpur,CE,100
8725,S06576,Delhi,CSE,62
8688,S06577,Pune,EEE,75
8651,S06578,Mumbai,ME,88
8614,S06579,Jaipur,CE,50
8577,S06580,Noida,CSE,63
8540,S06581,Indore,EEE,76
8503,S06582,Bhopal,ME,89
8466,S06583,Nagpur,CE,51
8429,S06584,Delhi,CSE,64
8392,S06585,Pune,EEE,77
8355,S06586,Mumbai,ME,90
8318,S06587,Jaipur,CE,52
8281,S06588,Noida,CSE,65
8244,S06589,Indore,EEE,78
8207,S06590,Bhopal,ME,91
8170,S06591,Nagpur,CE,53
8133,S06592,Delhi,CSE,66
8096,S06593,Pune,EEE,79
8059,S06594,Mumbai,ME,92
8022,S06595,Jaipur,CE,54
7985,S06596,Noida,CSE,67
7948,S06597,Indore,EEE,80
7911,S06598,Bhopal,ME,93
7874,S06599,Nagpur,CE,55
7837,S06600,Delhi,CSE,68
7800,S06601,Pune,EEE,81
7763,S06602,Mumbai,ME,94
7726,S06603,Jaipur,CE,56
7689,S06604,Noida,CSE,69
7652,S06605,Indore,EEE,82
7615,S06606,Bhopal,ME,95
7578,S06607,Nagpur,CE,57
7541,S06608,Delhi,CSE,70
7504,S06609,Pune,EEE,83
7467,S06610,Mumbai,ME,96
7430,S06611,Jaipur,CE,58
7393,S06612,Noida,CSE,71
7356,S06613,Indore,EEE,84
7319,S06614,Bhopal,ME,97
7282,S06615,Nagpur,CE,59
7245,S06616,Delhi,CSE,72
7208,S06617,Pune,EEE,85
7171,S06618,Mumbai,ME,98
7134,S06619,Jaipur,CE,60
7097,S06620,Noida,CSE,73
7060,S06621,Indore,EEE,86
7023,S06622,Bhopal,ME,99
6986,S06623,Nagpur,CE,61
6949,S06624,Delhi,CSE,74
6912,S06625,Pune,EEE,87
6875,S06626,Mumbai,ME,100
6838,S06627,Jaipur,CE,62
6801,S06628,Noida,CSE,75
6764,S06629,Indore,EEE,88
6727,S06630,Bhopal,ME,50
6690,S06631,Nagpur,CE,63
6653,S06632,Delhi,CSE,76
6616,S06633,Pune,EEE,89
6579,S06634,Mumbai,ME,51
6542,S06635,Jaipur,CE,64
6505,S06636,Noida,CSE,77
6468,S06637,Indore,EEE,90
6431,S06638,Bhopal,ME,52
6394,S06639,Nagpur,CE,65
6357,S06640,Delhi,CSE,78
6320,S06641,Pune,EEE,91
6283,S06642,Mumbai,ME,53
6246,S06643,Jaipur,CE,66
6209,S06644,Noida,CSE,79
6172,S06645,Indore,EEE,92
6135,S06646,Bhopal,ME,54
6098,S06647,Nagpur,CE,67
6061,S06648,Delhi,CSE,80
6024,S06649,Pune,EEE,93
5987,S06650,Mumbai,ME,55
5950,S06651,Jaipur,CE,68
5913,S06652,Noida,CSE,81
5876,S06653,Indore,EEE,94
5839,S06654,Bhopal,ME,56
5802,S06655,Nagpur,CE,69
5765,S06656,Delhi,CSE,82
5728,S06657,Pune,EEE,95
5691,S06658,Mumbai,ME,57
5654,S06659,Jaipur,CE,70
5617,S06660,Noida,CSE,83
5580,S06661,Indore,EEE,96
5543,S06662,Bhopal,ME,58
5506,S06663,Nagpur,CE,71
5469,S06664,Delhi,CSE,84
5432,S06665,Pune,EEE,97
5395,S06666,Mumbai,ME,59
5358,S06667,Jaipur,CE,72
5321,S06668,Noida,CSE,85
5284,S06669,Indore,EEE,98
5247,S06670,Bhopal,ME,60
5210,S06671,Nagpur,CE,73
5173,S06672,Delhi,CSE,86
5136,S06673,Pune,EEE,99
5099,S06674,Mumbai,ME,61
5062,S06675,Jaipur,CE,74
5025,S06676,Noida,CSE,87
4988,S06677,Indore,EEE,100
4951,S06678,Bhopal,ME,62
4914,S06679,Nagpur,CE,75
4877,S06680,Delhi,CSE,88
4840,S06681,Pune,EEE,50
4803,S06682,Mumbai,ME,63
4766,S06683,Jaipur,CE,76
4729,S06684,Noida,CSE,89
4692,S06685,Indore,EEE,51
4655,S06686,Bhopal,ME,64
4618,S06687,Nagpur,CE,77
4581,S06688,Delhi,CSE,90
4544,S06689,Pune,EEE,52
4507,S06690,Mumbai,ME,65
4470,S06691,Jaipur,CE,78
4433,S06692,Noida,CSE,91
4396,S06693,Indore,EEE,53
4359,S06694,Bhopal,ME,66
4322,S06695,Nagpur,CE,79
4285,S06696,Delhi,CSE,92
4248,S06697,Pune,EEE,54
4211,S06698,Mumbai,ME,67
4174,S06699,Jaipur,CE,80
4137,S06700,Noida,CSE,93
4100,S06701,Indore,EEE,55
4063,S06702,Bhopal,ME,68
4026,S06703,Nagpur,CE,81
3989,S06704,Delhi,CSE,94
3952,S06705,Pune,EEE,56
3915,S06706,Mumbai,ME,69
3878,S06707,Jaipur,CE,82
3841,S06708,Noida,CSE,95
3804,S06709,Indore,EEE,57
3767,S06710,Bhopal,ME,70
3730,S06711,Nagpur,CE,83
3693,S06712,Delhi,CSE,96
3656,S06713,Pune,EEE,58
3619,S06714,Mumbai,ME,71
3582,S06715,Jaipur,CE,84
3545,S06716,Noida,CSE,97
3508,S06717,Indore,EEE,59
3471,S06718,Bhopal,ME,72
3434,S06719,Nagpur,CE,85
3397,S06720,Delhi,CSE,98
3360,S06721,Pune,EEE,60
3323,S06722,Mumbai,ME,73
3286,S06723,Jaipur,CE,86
3249,S06724,Noida,CSE,99
3212,S06725,Indore,EEE,61
3175,S06726,Bhopal,ME,74
3138,S06727,Nagpur,CE,87
3101,S06728,Delhi,CSE,100
3064,S06729,Pune,EEE,62
3027,S06730,Mumbai,ME,75
2990,S06731,Jaipur,CE,88
2953,S06732,Noida,CSE,50
2916,S06733,Indore,EEE,63
2879,S06734,Bhopal,ME,76
2842,S06735,Nagpur,CE,89
2805,S06736,Delhi,CSE,51
2768,S06737,Pune,EEE,64
2731,S06738,Mumbai,ME,77
2694,S06739,Jaipur,CE,90
2657,S06740,Noida,CSE,52
2620,S06741,Indore,EEE,65
2583,S06742,Bhopal,ME,78
2546,S06743,Nagpur,CE,91
2509,S06744,Delhi,CSE,53
2472,S06745,Pune,EEE,66
2435,S06746,Mumbai,ME,79
2398,S06747,Jaipur,CE,92
2361,S06748,Noida,CSE,54
2324,S06749,Indore,EEE,67
2287,S06750,Bhopal,ME,80
2250,S06751,Nagpur,CE,93
2213,S06752,Delhi,CSE,55
2176,S06753,Pune,EEE,68
2139,S06754,Mumbai,ME,81
2102,S06755,Jaipur,CE,94
2065,S06756,Noida,CSE,56
2028,S06757,Indore,EEE,69
1991,S06758,Bhopal,ME,82
1954,S06759,Nagpur,CE,95
1917,S06760,Delhi,CSE,57
1880,S06761,Pune,EEE,70
1843,S06762,Mumbai,ME,83
1806,S06763,Jaipur,CE,96
1769,S06764,Noida,CSE,58
1732,S06765,Indore,EEE,71
1695,S06766,Bhopal,ME,84
1658,S06767,Nagpur,CE,97
1621,S06768,Delhi,CSE,59
1584,S06769,Pune,EEE,72
1547,S06770,Mumbai,ME,85
1510,S06771,Jaipur,CE,98
1473,S06772,Noida,CSE,60
1436,S06773,Indore,EEE,73
1399,S06774,Bhopal,ME,86
1362,S06775,Nagpur,CE,99
1325,S06776,Delhi,CSE,61
1288,S06777,Pune,EEE,74
1251,S06778,Mumbai,ME,87
1214,S06779,Jaipur,CE,100
1177,S06780,Noida,CSE,62
1140,S06781,Indore,EEE,75
1103,S06782,Bhopal,ME,88
1066,S06783,Nagpur,CE,50
1029,S06784,Delhi,CSE,63
992,S06785,Pune,EEE,76
955,S06786,Mumbai,ME,89
918,S06787,Jaipur,CE,51
881,S06788,Noida,CSE,64
844,S06789,Indore,EEE,77
807,S06790,Bhopal,ME,90
770,S06791,Nagpur,CE,52
733,S06792,Delhi,CSE,65
696,S06793,Pune,EEE,78
659,S06794,Mumbai,ME,91
622,S06795,Jaipur,CE,53
585,S06796,Noida,CSE,66
548,S06797,Indore,EEE,79
511,S06798,Bhopal,ME,92
474,S06799,Nagpur,CE,54
437,S06800,Delhi,CSE,67
400,S06801,Pune,EEE,80
363,S06802,Mumbai,ME,93
326,S06803,Jaipur,CE,55
289,S06804,Noida,CSE,68
252,S06805,Indore,EEE,81
215,S06806,Bhopal,ME,94
178,S06807,Nagpur,CE,56
141,S06808,Delhi,CSE,69
104,S06809,Pune,EEE,82
67,S06810,Mumbai,ME,95
30,S06811,Jaipur,CE,57
19993,S06812,Noida,CSE,70
19956,S06813,Indore,EEE,83
19919,S06814,Bhopal,ME,96
19882,S06815,Nagpur,CE,58
19845,S06816,Delhi,CSE,71
19808,S06817,Pune,EEE,84
19771,S06818,Mumbai,ME,97
19734,S06819,Jaipur,CE,59
19697,S06820,Noida,CSE,72
19660,S06821,Indore,EEE,85
19623,S06822,Bhopal,ME,98
19586,S06823,Nagpur,CE,60
19549,S06824,Delhi,CSE,73
19512,S06825,Pune,EEE,86
19475,S06826,Mumbai,ME,99
19438,S06827,Jaipur,CE,61
19401,S06828,Noida,CSE,74
19364,S06829,Indore,EEE,87
19327,S06830,Bhopal,ME,100
19290,S06831,Nagpur,CE,62
19253,S06832,Delhi,CSE,75
19216,S06833,Pune,EEE,88
19179,S06834,Mumbai,ME,50
19142,S06835,Jaipur,CE,63
19105,S06836,Noida,CSE,76
19068,S06837,Indore,EEE,89
19031,S06838,Bhopal,ME,51
18994,S06839,Nagpur,CE,64
18957,S06840,Delhi,CSE,77
18920,S06841,Pune,EEE,90
18883,S06842,Mumbai,ME,52
18846,S06843,Jaipur,CE,65
18809,S06844,Noida,CSE,78
18772,S06845,Indore,EEE,91
18735,S06846,Bhopal,ME,53
18698,S06847,Nagpur,CE,66
18661,S06848,Delhi,CSE,79
18624,S06849,Pune,EEE,92
18587,S06850,Mumbai,ME,54
18550,S06851,Jaipur,CE,67
18513,S06852,Noida,CSE,80
18476,S06853,Indore,EEE,93
18439,S06854,Bhopal,ME,55
18402,S06855,Nagpur,CE,68
18365,S06856,Delhi,CSE,81
18328,S06857,Pune,EEE,94
18291,S06858,Mumbai,ME,56
18254,S06859,Jaipur,CE,69
18217,S06860,Noida,CSE,82
18180,S06861,Indore,EEE,95
18143,S06862,Bhopal,ME,57
18106,S06863,Nagpur,CE,70
18069,S06864,Delhi,CSE,83
18032,S06865,Pune,EEE,96
17995,S06866,Mumbai,ME,58
17958,S06867,Jaipur,CE,71
17921,S06868,Noida,CSE,84
17884,S06869,Indore,EEE,97
17847,S06870,Bhopal,ME,59
17810,S06871,Nagpur,CE,72
17773,S06872,Delhi,CSE,85
17736,S06873,Pune,EEE,98
17699,S06874,Mumbai,ME,60
17662,S06875,Jaipur,CE,73
17625,S06876,Noida,CSE,86
17588,S06877,Indore,EEE,99
17551,S06878,Bhopal,ME,61
17514,S06879,Nagpur,CE,74
17477,S06880,Delhi,CSE,87
17440,S06881,Pune,EEE,100
17403,S06882,Mumbai,ME,62
17366,S06883,Jaipur,CE,75
17329,S06884,Noida,CSE,88
17292,S06885,Indore,EEE,50
17255,S06886,Bhopal,ME,63
17218,S06887,Nagpur,CE,76
17181,S06888,Delhi,CSE,89
17144,S06889,Pune,EEE,51
17107,S06890,Mumbai,ME,64
17070,S06891,Jaipur,CE,77
17033,S06892,Noida,CSE,90
16996,S06893,Indore,EEE,52
16959,S06894,Bhopal,ME,65
16922,S06895,Nagpur,CE,78
16885,S06896,Delhi,CSE,91
16848,S06897,Pune,EEE,53
16811,S06898,Mumbai,ME,66
16774,S06899,Jaipur,CE,79
16737,S06900,Noida,CSE,92
16700,S06901,Indore,EEE,54
16663,S06902,Bhopal,ME,67
16626,S06903,Nagpur,CE,80
16589,S06904,Delhi,CSE,93
16552,S06905,Pune,EEE,55
16515,S06906,Mumbai,ME,68
16478,S06907,Jaipur,CE,81
16441,S06908,Noida,CSE,94
16404,S06909,Indore,EEE,56
16367,S06910,Bhopal,ME,69
16330,S06911,Nagpur,CE,82
16293,S06912,Delhi,CSE,95
16256,S06913,Pune,EEE,57
16219,S06914,Mumbai,ME,70
16182,S06915,Jaipur,CE,83
16145,S06916,Noida,CSE,96
16108,S06917,Indore,EEE,58
16071,S06918,Bhopal,ME,71
16034,S06919,Nagpur,CE,84
15997,S06920,Delhi,CSE,97
15960,S06921,Pune,EEE,59
15923,S06922,Mumbai,ME,72
15886,S06923,Jaipur,CE,85
15849,S06924,Noida,CSE,98
15812,S06925,Indore,EEE,60
15775,S06926,Bhopal,ME,73
15738,S06927,Nagpur,CE,86
15701,S06928,Delhi,CSE,99
15664,S06929,Pune,EEE,61
15627,S06930,Mumbai,ME,74
15590,S06931,Jaipur,CE,87
15553,S06932,Noida,CSE,100
15516,S06933,Indore,EEE,62
15479,S06934,Bhopal,ME,75
15442,S06935,Nagpur,CE,88
15405,S06936,Delhi,CSE,50
15368,S06937,Pune,EEE,63
15331,S06938,Mumbai,ME,76
15294,S06939,Jaipur,CE,89
15257,S06940,Noida,CSE,51
15220,S06941,Indore,EEE,64
15183,S06942,Bhopal,ME,77
15146,S06943,Nagpur,CE,90
15109,S06944,Delhi,CSE,52
15072,S06945,Pune,EEE,65
15035,S06946,Mumbai,ME,78
14998,S06947,Jaipur,CE,91
14961,S06948,Noida,CSE,53
14924,S06949,Indore,EEE,66
14887,S06950,Bhopal,ME,79
14850,S06951,Nagpur,CE,92
14813,S06952,Delhi,CSE,54
14776,S06953,Pune,EEE,67
14739,S06954,Mumbai,ME,80
14702,S06955,Jaipur,CE,93
14665,S06956,Noida,CSE,55
14628,S06957,Indore,EEE,68
14591,S06958,Bhopal,ME,81
14554,S06959,Nagpur,CE,94
14517,S06960,Delhi,CSE,56
14480,S06961,Pune,EEE,69
14443,S06962,Mumbai,ME,82
14406,S06963,Jaipur,CE,95
14369,S06964,Noida,CSE,57
14332,S06965,Indore,EEE,70
14295,S06966,Bhopal,ME,83
14258,S06967,Nagpur,CE,96
14221,S06968,Delhi,CSE,58
14184,S06969,Pune,EEE,71
14147,S06970,Mumbai,ME,84
14110,S06971,Jaipur,CE,97
14073,S06972,Noida,CSE,59
14036,S06973,Indore,EEE,72
13999,S06974,Bhopal,ME,85
13962,S06975,Nagpur,CE,98
13925,S06976,Delhi,CSE,60
13888,S06977,Pune,EEE,73
13851,S06978,Mumbai,ME,86
13814,S06979,Jaipur,CE,99
13777,S06980,Noida,CSE,61
13740,S06981,Indore,EEE,74
13703,S06982,Bhopal,ME,87
13666,S06983,Nagpur,CE,100
13629,S06984,Delhi,CSE,62
13592,S06985,Pune,EEE,75
13555,S06986,Mumbai,ME,88
13518,S06987,Jaipur,CE,50
13481,S06988,Noida,CSE,63
13444,S06989,Indore,EEE,76
13407,S06990,Bhopal,ME,89
13370,S06991,Nagpur,CE,51
13333,S06992,Delhi,CSE,64
13296,S06993,Pune,EEE,77
13259,S06994,Mumbai,ME,90
13222,S06995,Jaipur,CE,52
13185,S06996,Noida,CSE,65
13148,S06997,Indore,EEE,78
13111,S06998,Bhopal,ME,91
13074,S06999,Nagpur,CE,53
13037,S07000,Delhi,CSE,66
13000,S07001,Pune,EEE,79
12963,S07002,Mumbai,ME,92
12926,S07003,Jaipur,CE,54
12889,S07004,Noida,CSE,67
12852,S07005,Indore,EEE,80
12815,S07006,Bhopal,ME,93
12778,S07007,Nagpur,CE,55
12741,S07008,Delhi,CSE,68
12704,S07009,Pune,EEE,81
12667,S07010,Mumbai,ME,94
12630,S07011,Jaipur,CE,56
12593,S07012,Noida,CSE,69
12556,S07013,Indore,EEE,82
12519,S07014,Bhopal,ME,95
12482,S07015,Nagpur,CE,57
12445,S07016,Delhi,CSE,70
12408,S07017,Pune,EEE,83
12371,S07018,Mumbai,ME,96
12334,S07019,Jaipur,CE,58
12297,S07020,Noida,CSE,71
12260,S07021,Indore,EEE,84
12223,S07022,Bhopal,ME,97
12186,S07023,Nagpur,CE,59
12149,S07024,Delhi,CSE,72
12112,S07025,Pune,EEE,85
12075,S07026,Mumbai,ME,98
12038,S07027,Jaipur,CE,60
12001,S07028,Noida,CSE,73
11964,S07029,Indore,EEE,86
11927,S07030,Bhopal,ME,99
11890,S07031,Nagpur,CE,61
11853,S07032,Delhi,CSE,74
11816,S07033,Pune,EEE,87
11779,S07034,Mumbai,ME,100
11742,S07035,Jaipur,CE,62
11705,S07036,Noida,CSE,75
11668,S07037,Indore,EEE,88
11631,S07038,Bhopal,ME,50
11594,S07039,Nagpur,CE,63
11557,S07040,Delhi,CSE,76
11520,S07041,Pune,EEE,89
11483,S07042,Mumbai,ME,51
11446,S07043,Jaipur,CE,64
11409,S07044,Noida,CSE,77
11372,S07045,Indore,EEE,90
11335,S07046,Bhopal,ME,52
11298,S07047,Nagpur,CE,65
11261,S07048,Delhi,CSE,78
11224,S07049,Pune,EEE,91
11187,S07050,Mumbai,ME,53
11150,S07051,Jaipur,CE,66
11113,S07052,Noida,CSE,79
11076,S07053,Indore,EEE,92
11039,S07054,Bhopal,ME,54
11002,S07055,Nagpur,CE,67
10965,S07056,Delhi,CSE,80
10928,S07057,Pune,EEE,93
10891,S07058,Mumbai,ME,55
10854,S07059,Jaipur,CE,68
10817,S07060,Noida,CSE,81
10780,S07061,Indore,EEE,94
10743,S07062,Bhopal,ME,56
10706,S07063,Nagpur,CE,69
10669,S07064,Delhi,CSE,82
10632,S07065,Pune,EEE,95
10595,S07066,Mumbai,ME,57
10558,S07067,Jaipur,CE,70
10521,S07068,Noida,CSE,83
10484,S07069,Indore,EEE,96
10447,S07070,Bhopal,ME,58
10410,S07071,Nagpur,CE,71
10373,S07072,Delhi,CSE,84
10336,S07073,Pune,EEE,97
10299,S07074,Mumbai,ME,59
10262,S07075,Jaipur,CE,72
10225,S07076,Noida,CSE,85
10188,S07077,Indore,EEE,98
10151,S07078,Bhopal,ME,60
10114,S07079,Nagpur,CE,73
10077,S07080,Delhi,CSE,86
10040,S07081,Pune,EEE,99
10003,S07082,Mumbai,ME,61
9966,S07083,Jaipur,CE,74
9929,S07084,Noida,CSE,87
9892,S07085,Indore,EEE,100
9855,S07086,Bhopal,ME,62
9818,S07087,Nagpur,CE,75
9781,S07088,Delhi,CSE,88
9744,S07089,Pune,EEE,50
9707,S07090,Mumbai,ME,63
9670,S07091,Jaipur,CE,76
9633,S07092,Noida,CSE,89
9596,S07093,Indore,EEE,51
9559,S07094,Bhopal,ME,64
9522,S07095,Nagpur,CE,77
9485,S07096,Delhi,CSE,90
9448,S07097,Pune,EEE,52
9411,S07098,Mumbai,ME,65
9374,S07099,Jaipur,CE,78
9337,S07100,Noida,CSE,91
9300,S07101,Indore,EEE,53
9263,S07102,Bhopal,ME,66
9226,S07103,Nagpur,CE,79
9189,S07104,Delhi,CSE,92
9152,S07105,Pune,EEE,54
9115,S07106,Mumbai,ME,67
9078,S07107,Jaipur,CE,80
9041,S07108,Noida,CSE,93
9004,S07109,Indore,EEE,55
8967,S07110,Bhopal,ME,68
8930,S07111,Nagpur,CE,81
8893,S07112,Delhi,CSE,94
8856,S07113,Pune,EEE,56
8819,S07114,Mumbai,ME,69
8782,S07115,Jaipur,CE,82
8745,S07116,Noida,CSE,95
8708,S07117,Indore,EEE,57
8671,S07118,Bhopal,ME,70
8634,S07119,Nagpur,CE,83
8597,S07120,Delhi,CSE,96
8560,S07121,Pune,EEE,58
8523,S07122,Mumbai,ME,71
8486,S07123,Jaipur,CE,84
8449,S07124,Noida,CSE,97
8412,S07125,Indore,EEE,59
8375,S07126,Bhopal,ME,72
8338,S07127,Nagpur,CE,85
8301,S07128,Delhi,CSE,98
8264,S07129,Pune,EEE,60
8227,S07130,Mumbai,ME,73
8190,S07131,Jaipur,CE,86
8153,S07132,Noida,CSE,99
8116,S07133,Indore,EEE,61
8079,S07134,Bhopal,ME,74
8042,S07135,Nagpur,CE,87
8005,S07136,Delhi,CSE,100
7968,S07137,Pune,EEE,62
7931,S07138,Mumbai,ME,75
7894,S07139,Jaipur,CE,88
7857,S07140,Noida,CSE,50
7820,S07141,Indore,EEE,63
7783,S07142,Bhopal,ME,76
7746,S07143,Nagpur,CE,89
7709,S07144,Delhi,CSE,51
7672,S07145,Pune,EEE,64
7635,S07146,Mumbai,ME,77
7598,S07147,Jaipur,CE,90
7561,S07148,Noida,CSE,52
7524,S07149,Indore,EEE,65
7487,S07150,Bhopal,ME,78
7450,S07151,Nagpur,CE,91
7413,S07152,Delhi,CSE,53
7376,S07153,Pune,EEE,66
7339,S07154,Mumbai,ME,79
7302,S07155,Jaipur,CE,92
7265,S07156,Noida,CSE,54
7228,S07157,Indore,EEE,67
7191,S07158,Bhopal,ME,80
7154,S07159,Nagpur,CE,93
7117,S07160,Delhi,CSE,55
7080,S07161,Pune,EEE,68
7043,S07162,Mumbai,ME,81
7006,S07163,Jaipur,CE,94
6969,S07164,Noida,CSE,56
6932,S07165,Indore,EEE,69
6895,S07166,Bhopal,ME,82
6858,S07167,Nagpur,CE,95
6821,S07168,Delhi,CSE,57
6784,S07169,Pune,EEE,70
6747,S07170,Mumbai,ME,83
6710,S07171,Jaipur,CE,96
6673,S07172,Noida,CSE,58
6636,S07173,Indore,EEE,71
6599,S07174,Bhopal,ME,84
6562,S07175,Nagpur,CE,97
6525,S07176,Delhi,CSE,59
6488,S07177,Pune,EEE,72
6451,S07178,Mumbai,ME,85
6414,S07179,Jaipur,CE,98
6377,S07180,Noida,CSE,60
6340,S07181,Indore,EEE,73
6303,S07182,Bhopal,ME,86
6266,S07183,Nagpur,CE,99
6229,S07184,Delhi,CSE,61
6192,S07185,Pune,EEE,74
6155,S07186,Mumbai,ME,87
6118,S07187,Jaipur,CE,100
6081,S07188,Noida,CSE,62
6044,S07189,Indore,EEE,75
6007,S07190,Bhopal,ME,88
5970,S07191,Nagpur,CE,50
5933,S07192,Delhi,CSE,63
5896,S07193,Pune,EEE,76
5859,S07194,Mumbai,ME,89
5822,S07195,Jaipur,CE,51
5785,S07196,Noida,CSE,64
5748,S07197,Indore,EEE,77
5711,S07198,Bhopal,ME,90
5674,S07199,Nagpur,CE,52
5637,S07200,Delhi,CSE,65
5600,S07201,Pune,EEE,78
5563,S07202,Mumbai,ME,91
5526,S07203,Jaipur,CE,53
5489,S07204,Noida,CSE,66
5452,S07205,Indore,EEE,79
5415,S07206,Bhopal,ME,92
5378,S07207,Nagpur,CE,54
5341,S07208,Delhi,CSE,67
5304,S07209,Pune,EEE,80
5267,S07210,Mumbai,ME,93
5230,S07211,Jaipur,CE,55
5193,S07212,Noida,CSE,68
5156,S07213,Indore,EEE,81
5119,S07214,Bhopal,ME,94
5082,S07215,Nagpur,CE,56
5045,S07216,Delhi,CSE,69
5008,S07217,Pune,EEE,82
4971,S07218,Mumbai,ME,95
4934,S07219,Jaipur,CE,57
4897,S07220,Noida,CSE,70
4860,S07221,Indore,EEE,83
4823,S07222,Bhopal,ME,96
4786,S07223,Nagpur,CE,58
4749,S07224,Delhi,CSE,71
4712,S07225,Pune,EEE,84
4675,S07226,Mumbai,ME,97
4638,S07227,Jaipur,CE,59
4601,S07228,Noida,CSE,72
4564,S07229,Indore,EEE,85
4527,S07230,Bhopal,ME,98
4490,S07231,Nagpur,CE,60
4453,S07232,Delhi,CSE,73
4416,S07233,Pune,EEE,86
4379,S07234,Mumbai,ME,99
4342,S07235,Jaipur,CE,61
4305,S07236,Noida,CSE,74
4268,S07237,Indore,EEE,87
4231,S07238,Bhopal,ME,100
4194,S07239,Nagpur,CE,62
4157,S07240,Delhi,CSE,75
4120,S07241,Pune,EEE,88
4083,S07242,Mumbai,ME,50
4046,S07243,Jaipur,CE,63
4009,S07244,Noida,CSE,76
3972,S07245,Indore,EEE,89
3935,S07246,Bhopal,ME,51
3898,S07247,Nagpur,CE,64
3861,S07248,Delhi,CSE,77
3824,S07249,Pune,EEE,90
3787,S07250,Mumbai,ME,52
3750,S07251,Jaipur,CE,65
3713,S07252,Noida,CSE,78
3676,S07253,Indore,EEE,91
3639,S07254,Bhopal,ME,53
3602,S07255,Nagpur,CE,66
3565,S07256,Delhi,CSE,79
3528,S07257,Pune,EEE,92
3491,S07258,Mumbai,ME,54
3454,S07259,Jaipur,CE,67
3417,S07260,Noida,CSE,80
3380,S07261,Indore,EEE,93
3343,S07262,Bhopal,ME,55
3306,S07263,Nagpur,CE,68
3269,S07264,Delhi,CSE,81
3232,S07265,Pune,EEE,94
3195,S07266,Mumbai,ME,56
3158,S07267,Jaipur,CE,69
3121,S07268,Noida,CSE,82
3084,S07269,Indore,EEE,95
3047,S07270,Bhopal,ME,57
3010,S07271,Nagpur,CE,70
2973,S07272,Delhi,CSE,83
2936,S07273,Pune,EEE,96
2899,S07274,Mumbai,ME,58
2862,S07275,Jaipur,CE,71
2825,S07276,Noida,CSE,84
2788,S07277,Indore,EEE,97
2751,S07278,Bhopal,ME,59
2714,S07279,Nagpur,CE,72
2677,S07280,Delhi,CSE,85
2640,S07281,Pune,EEE,98
2603,S07282,Mumbai,ME,60
2566,S07283,Jaipur,CE,73
2529,S07284,Noida,CSE,86
2492,S07285,Indore,EEE,99
2455,S07286,Bhopal,ME,61
2418,S07287,Nagpur,CE,74
2381,S07288,Delhi,CSE,87
2344,S07289,Pune,EEE,100
2307,S07290,Mumbai,ME,62
2270,S07291,Jaipur,CE,75
2233,S07292,Noida,CSE,88
2196,S07293,Indore,EEE,50
2159,S07294,Bhopal,ME,63
2122,S07295,Nagpur,CE,76
2085,S07296,Delhi,CSE,89
2048,S07297,Pune,EEE,51
2011,S07298,Mumbai,ME,64
1974,S07299,Jaipur,CE,77
1937,S07300,Noida,CSE,90
1900,S07301,Indore,EEE,52
1863,S07302,Bhopal,ME,65
1826,S07303,Nagpur,CE,78
1789,S07304,Delhi,CSE,91
1752,S07305,Pune,EEE,53
1715,S07306,Mumbai,ME,66
1678,S07307,Jaipur,CE,79
1641,S07308,Noida,CSE,92
1604,S07309,Indore,EEE,54
1567,S07310,Bhopal,ME,67
1530,S07311,Nagpur,CE,80
1493,S07312,Delhi,CSE,93
1456,S07313,Pune,EEE,55
1419,S07314,Mumbai,ME,68
1382,S07315,Jaipur,CE,81
1345,S07316,Noida,CSE,94
1308,S07317,Indore,EEE,56
1271,S07318,Bhopal,ME,69
1234,S07319,Nagpur,CE,82
1197,S07320,Delhi,CSE,95
